productId,Member_number,Date,items,productName,price,Category
40,1259,21-11-2015,2,grapes,9.4,Fresh Food
22,3930,12-07-2015,2,root vegetables,1.8,Fresh Food
38,3995,26-06-2015,1,soda,0.8,Beverages
74,1038,14-12-2015,2,whipped/sour cream,5.5,Dairy
5,4794,06-09-2015,2,rolls/buns,1.2,Bakery & Sweets
2,3960,21-09-2015,1,whole milk,1.8,Dairy
2,3077,05-01-2015,2,whole milk,1.8,Dairy
18,1161,14-03-2015,1,yogurt,2.2,Dairy
17,1800,16-04-2015,1,bottled water,0.5,Beverages
5,1717,09-11-2015,2,rolls/buns,1.2,Bakery & Sweets
8,1888,06-06-2015,3,beef,19.5,Fresh Food
56,2138,04-03-2015,2,white wine,14.2,Beverages
53,1866,13-02-2015,3,specialty chocolate,18.8,Bakery & Sweets
5,4745,29-09-2015,1,rolls/buns,1.2,Bakery & Sweets
61,1269,12-09-2015,3,liquor,8.5,Beverages
25,4721,15-06-2015,2,canned beer,1.1,Beverages
2,2885,22-03-2015,2,whole milk,1.8,Dairy
18,1435,24-04-2015,3,yogurt,2.2,Dairy
54,1887,03-02-2015,2,condensed milk,3.5,Dairy
50,4776,26-03-2015,3,bottled beer,1.8,Beverages
26,4313,16-05-2015,1,berries,10.8,Fresh Food
74,3545,28-08-2015,3,whipped/sour cream,5.5,Dairy
40,2307,12-03-2015,3,grapes,9.4,Fresh Food
4,1215,18-01-2015,3,other vegetables,0.8,Fresh Food
3,1428,18-01-2015,3,pip fruit,3.0,Fresh Food
7,4297,27-10-2015,1,citrus fruit,1.5,Fresh Food
128,1812,14-10-2015,1,soft cheese,7.2,Dairy
1,2217,02-12-2015,1,tropical fruit,7.8,Fresh Food
23,2378,15-04-2015,3,pork,7.2,Fresh Food
3,2397,23-06-2015,1,pip fruit,3.0,Fresh Food
22,3419,20-08-2015,2,root vegetables,1.8,Fresh Food
64,4131,29-03-2015,1,UHT-milk,2.1,Dairy
38,2220,04-08-2015,3,soda,0.8,Beverages
22,3870,21-03-2015,2,root vegetables,1.8,Fresh Food
25,1483,14-06-2015,3,canned beer,1.1,Beverages
38,3449,29-11-2015,2,soda,0.8,Beverages
24,1959,13-12-2015,3,pastry,3.1,Bakery & Sweets
20,4825,17-01-2015,3,brown bread,0.8,Bakery & Sweets
45,3289,02-05-2015,2,curd,9.8,Dairy
37,1256,29-08-2015,1,herbs,6.5,Fresh Food
8,3369,23-03-2015,2,beef,19.5,Fresh Food
2,2191,25-10-2015,2,whole milk,1.8,Dairy
21,4645,06-12-2015,2,hamburger meat,12.3,Fresh Food
35,3818,08-08-2015,2,sugar,1.2,Bakery & Sweets
2,3857,04-11-2015,2,whole milk,1.8,Dairy
16,3651,31-07-2015,3,butter milk,6.1,Dairy
2,3689,29-07-2015,3,whole milk,1.8,Dairy
4,2361,03-10-2015,1,other vegetables,0.8,Fresh Food
39,2513,15-12-2015,1,detergent,5.5,Household & Hygiene
1,2110,29-07-2015,2,tropical fruit,7.8,Fresh Food
2,4895,21-07-2015,1,whole milk,1.8,Dairy
5,2756,31-07-2015,1,rolls/buns,1.2,Bakery & Sweets
5,1960,09-01-2015,2,rolls/buns,1.2,Bakery & Sweets
22,3924,29-10-2015,3,root vegetables,1.8,Fresh Food
12,3020,27-08-2015,3,fruit/vegetable juice,2.1,Beverages
20,4531,10-08-2015,1,brown bread,0.8,Bakery & Sweets
2,4901,14-02-2015,3,whole milk,1.8,Dairy
3,3787,24-09-2015,3,pip fruit,3.0,Fresh Food
1,3688,24-09-2015,1,tropical fruit,7.8,Fresh Food
18,4717,10-04-2015,2,yogurt,2.2,Dairy
2,2210,25-09-2015,1,whole milk,1.8,Dairy
83,4152,29-05-2015,1,white bread,0.3,Bakery & Sweets
24,4507,18-06-2015,1,pastry,3.1,Bakery & Sweets
5,1118,13-05-2015,2,rolls/buns,1.2,Bakery & Sweets
2,4953,07-05-2015,2,whole milk,1.8,Dairy
1,4417,21-01-2015,2,tropical fruit,7.8,Fresh Food
10,2358,15-12-2015,2,chicken,7.2,Fresh Food
19,3122,05-02-2015,1,sausage,3.1,Fresh Food
70,3920,10-05-2015,3,margarine,3.5,Pantry Staples
23,4592,08-12-2015,1,pork,7.2,Fresh Food
8,1326,09-11-2015,2,beef,19.5,Fresh Food
15,3729,29-11-2015,3,specialty bar,5.2,Bakery & Sweets
4,2627,31-10-2015,1,other vegetables,0.8,Fresh Food
24,3393,07-11-2015,3,pastry,3.1,Bakery & Sweets
125,4302,03-08-2015,2,instant coffee,4.9,Frozen & Processed Food
74,1734,15-02-2015,3,whipped/sour cream,5.5,Dairy
40,3635,26-02-2015,3,grapes,9.4,Fresh Food
4,3232,18-12-2015,2,other vegetables,0.8,Fresh Food
13,2805,18-04-2015,3,packaged fruit/vegetables,3.5,Fresh Food
32,2214,19-01-2015,1,red/blush wine,12.2,Beverages
2,4725,02-12-2015,3,whole milk,1.8,Dairy
2,4975,02-11-2015,1,whole milk,1.8,Dairy
66,3393,23-02-2015,3,onions,1.3,Fresh Food
27,4456,08-08-2015,3,coffee,8.5,Beverages
2,4744,29-08-2015,2,whole milk,1.8,Dairy
4,1264,30-07-2015,2,other vegetables,0.8,Fresh Food
18,3104,18-05-2015,1,yogurt,2.2,Dairy
13,4966,25-01-2015,2,packaged fruit/vegetables,3.5,Fresh Food
2,4183,15-01-2015,2,whole milk,1.8,Dairy
24,3786,10-02-2015,2,pastry,3.1,Bakery & Sweets
17,3299,28-02-2015,2,bottled water,0.5,Beverages
51,1656,07-07-2015,2,dessert,1.15,Bakery & Sweets
35,4753,05-03-2015,1,sugar,1.2,Bakery & Sweets
1,2857,18-04-2015,1,tropical fruit,7.8,Fresh Food
41,3692,18-10-2015,2,processed cheese,6.4,Dairy
103,2613,23-08-2015,2,semi-finished bread,1.1,Frozen & Processed Food
3,3509,08-07-2015,1,pip fruit,3.0,Fresh Food
5,3048,06-10-2015,3,rolls/buns,1.2,Bakery & Sweets
8,1160,21-08-2015,1,beef,19.5,Fresh Food
2,2629,26-04-2015,3,whole milk,1.8,Dairy
145,1444,06-06-2015,2,syrup,4.3,Beverages
22,2578,01-12-2015,2,root vegetables,1.8,Fresh Food
38,4184,28-06-2015,1,soda,0.8,Beverages
26,3201,27-11-2015,2,berries,10.8,Fresh Food
22,3311,02-05-2015,3,root vegetables,1.8,Fresh Food
75,4294,08-01-2015,3,frozen vegetables,2.5,Frozen & Processed Food
36,2283,18-01-2015,1,frozen meals,9.7,Frozen & Processed Food
22,3325,07-11-2015,3,root vegetables,1.8,Fresh Food
69,3621,02-11-2015,1,domestic eggs,1.25,Fresh Food
2,1968,03-10-2015,1,whole milk,1.8,Dairy
18,3717,01-04-2015,3,yogurt,2.2,Dairy
21,4704,18-08-2015,3,hamburger meat,12.3,Fresh Food
40,3904,11-05-2015,3,grapes,9.4,Fresh Food
43,2336,07-10-2015,3,sparkling wine,12.5,Beverages
4,3546,22-11-2015,3,other vegetables,0.8,Fresh Food
1,3797,23-08-2015,3,tropical fruit,7.8,Fresh Food
70,4607,15-12-2015,3,margarine,3.5,Pantry Staples
38,4522,18-05-2015,2,soda,0.8,Beverages
111,4695,13-10-2015,1,brandy,15.8,Beverages
59,4919,30-03-2015,1,hard cheese,4.5,Dairy
18,3289,15-03-2015,3,yogurt,2.2,Dairy
51,1200,26-09-2015,1,dessert,1.15,Bakery & Sweets
111,3789,06-09-2015,3,brandy,15.8,Beverages
80,1289,08-11-2015,2,salty snack,0.5,Snacks
27,2415,29-04-2015,1,coffee,8.5,Beverages
2,1943,30-09-2015,1,whole milk,1.8,Dairy
38,3685,26-08-2015,2,soda,0.8,Beverages
58,3447,27-11-2015,2,ice cream,1.8,Frozen & Processed Food
17,2164,08-10-2015,2,bottled water,0.5,Beverages
95,4107,05-02-2015,1,frozen fish,5.8,Frozen & Processed Food
128,2744,19-05-2015,1,soft cheese,7.2,Dairy
38,1051,12-08-2015,2,soda,0.8,Beverages
2,2087,09-04-2015,2,whole milk,1.8,Dairy
113,1020,13-10-2015,2,spices,1.2,Pantry Staples
22,2443,12-01-2015,2,root vegetables,1.8,Fresh Food
64,4911,07-01-2015,2,UHT-milk,2.1,Dairy
2,3835,16-09-2015,3,whole milk,1.8,Dairy
36,2363,22-05-2015,2,frozen meals,9.7,Frozen & Processed Food
60,2344,19-04-2015,3,cream cheese,6.3,Dairy
51,3911,15-02-2015,1,dessert,1.15,Bakery & Sweets
50,1450,08-07-2015,1,bottled beer,1.8,Beverages
76,3495,18-11-2015,3,sliced cheese,4.2,Dairy
5,1625,27-11-2015,2,rolls/buns,1.2,Bakery & Sweets
14,3265,09-12-2015,1,chocolate,11.5,Bakery & Sweets
25,3247,01-11-2015,2,canned beer,1.1,Beverages
16,1777,08-07-2015,2,butter milk,6.1,Dairy
11,1862,05-09-2015,3,butter,3.2,Dairy
20,2942,01-02-2015,1,brown bread,0.8,Bakery & Sweets
50,2932,22-01-2015,1,bottled beer,1.8,Beverages
53,4049,01-08-2015,3,specialty chocolate,18.8,Bakery & Sweets
101,1954,06-08-2015,2,canned fish,2.1,Frozen & Processed Food
69,2321,16-06-2015,2,domestic eggs,1.25,Fresh Food
38,2930,23-03-2015,1,soda,0.8,Beverages
25,3214,27-03-2015,3,canned beer,1.1,Beverages
20,4877,20-06-2015,3,brown bread,0.8,Bakery & Sweets
18,1277,07-06-2015,2,yogurt,2.2,Dairy
47,2239,13-12-2015,2,popcorn,2.4,Bakery & Sweets
50,4929,26-03-2015,3,bottled beer,1.8,Beverages
4,1390,02-03-2015,1,other vegetables,0.8,Fresh Food
38,1870,09-09-2015,2,soda,0.8,Beverages
4,3405,03-04-2015,3,other vegetables,0.8,Fresh Food
80,2338,08-12-2015,3,salty snack,0.5,Snacks
119,2051,11-09-2015,3,long life bakery product,9.9,Bakery & Sweets
36,3504,06-07-2015,1,frozen meals,9.7,Frozen & Processed Food
5,3405,13-04-2015,2,rolls/buns,1.2,Bakery & Sweets
24,2512,02-09-2015,2,pastry,3.1,Bakery & Sweets
17,4038,06-11-2015,2,bottled water,0.5,Beverages
4,1759,26-09-2015,1,other vegetables,0.8,Fresh Food
2,2813,01-10-2015,2,whole milk,1.8,Dairy
4,3055,18-08-2015,2,other vegetables,0.8,Fresh Food
80,1733,18-03-2015,2,salty snack,0.5,Snacks
45,1913,18-08-2015,2,curd,9.8,Dairy
1,4864,27-03-2015,1,tropical fruit,7.8,Fresh Food
45,4812,27-05-2015,3,curd,9.8,Dairy
64,3042,05-10-2015,3,UHT-milk,2.1,Dairy
15,4988,04-10-2015,2,specialty bar,5.2,Bakery & Sweets
23,4486,21-07-2015,2,pork,7.2,Fresh Food
24,4069,03-05-2015,2,pastry,3.1,Bakery & Sweets
2,4600,14-07-2015,1,whole milk,1.8,Dairy
146,3588,05-05-2015,2,ketchup,1.25,Pantry Staples
36,4175,29-01-2015,1,frozen meals,9.7,Frozen & Processed Food
93,2599,30-07-2015,2,nuts/prunes,6.2,Fresh Food
22,4671,15-07-2015,2,root vegetables,1.8,Fresh Food
142,2270,09-06-2015,3,seasonal products,5.4,Specialty & Seasonal
128,2494,05-05-2015,2,soft cheese,7.2,Dairy
50,1406,28-12-2015,1,bottled beer,1.8,Beverages
5,3910,18-12-2015,3,rolls/buns,1.2,Bakery & Sweets
5,3358,21-02-2015,1,rolls/buns,1.2,Bakery & Sweets
151,1943,14-01-2015,3,cocoa drinks,2.1,Beverages
22,1995,12-06-2015,1,root vegetables,1.8,Fresh Food
70,4666,24-02-2015,3,margarine,3.5,Pantry Staples
2,1994,11-03-2015,1,whole milk,1.8,Dairy
23,4892,09-01-2015,1,pork,7.2,Fresh Food
77,3531,29-08-2015,2,dish cleaner,2.5,Household & Hygiene
2,1148,15-04-2015,3,whole milk,1.8,Dairy
14,1787,31-10-2015,3,chocolate,11.5,Bakery & Sweets
5,4215,31-05-2015,2,rolls/buns,1.2,Bakery & Sweets
2,2158,01-08-2015,1,whole milk,1.8,Dairy
2,2510,29-09-2015,1,whole milk,1.8,Dairy
5,3180,19-10-2015,3,rolls/buns,1.2,Bakery & Sweets
33,3207,08-08-2015,1,frozen potato products,3.0,Frozen & Processed Food
15,1226,12-11-2015,3,specialty bar,5.2,Bakery & Sweets
74,1682,25-06-2015,3,whipped/sour cream,5.5,Dairy
64,1509,04-11-2015,1,UHT-milk,2.1,Dairy
5,2364,21-06-2015,1,rolls/buns,1.2,Bakery & Sweets
3,4679,10-11-2015,1,pip fruit,3.0,Fresh Food
24,4324,05-01-2015,2,pastry,3.1,Bakery & Sweets
20,3497,14-06-2015,3,brown bread,0.8,Bakery & Sweets
18,1008,21-07-2015,1,yogurt,2.2,Dairy
24,4572,29-10-2015,2,pastry,3.1,Bakery & Sweets
1,4030,04-07-2015,1,tropical fruit,7.8,Fresh Food
1,2422,12-08-2015,3,tropical fruit,7.8,Fresh Food
29,2694,24-11-2015,2,ham,15.2,Fresh Food
22,3481,03-08-2015,3,root vegetables,1.8,Fresh Food
24,3821,03-01-2015,1,pastry,3.1,Bakery & Sweets
19,3752,20-08-2015,1,sausage,3.1,Fresh Food
50,3262,08-12-2015,1,bottled beer,1.8,Beverages
83,1370,28-06-2015,2,white bread,0.3,Bakery & Sweets
53,1090,31-08-2015,2,specialty chocolate,18.8,Bakery & Sweets
52,3862,18-11-2015,2,dog food,12.6,Pet Care
43,4495,08-04-2015,2,sparkling wine,12.5,Beverages
4,2492,01-11-2015,1,other vegetables,0.8,Fresh Food
54,4688,01-08-2015,1,condensed milk,3.5,Dairy
27,3633,14-07-2015,1,coffee,8.5,Beverages
115,3709,08-08-2015,2,waffles,2.5,Bakery & Sweets
114,1220,09-02-2015,2,napkins,21.8,Household & Hygiene
25,4236,25-11-2015,1,canned beer,1.1,Beverages
2,3308,19-08-2015,1,whole milk,1.8,Dairy
51,1183,12-06-2015,2,dessert,1.15,Bakery & Sweets
58,1999,24-08-2015,3,ice cream,1.8,Frozen & Processed Food
25,4828,11-10-2015,1,canned beer,1.1,Beverages
106,3608,12-10-2015,1,prosecco,20.1,Beverages
26,3983,09-09-2015,1,berries,10.8,Fresh Food
22,3460,24-07-2015,2,root vegetables,1.8,Fresh Food
1,1703,21-02-2015,1,tropical fruit,7.8,Fresh Food
36,3002,13-08-2015,1,frozen meals,9.7,Frozen & Processed Food
29,4836,17-08-2015,1,ham,15.2,Fresh Food
2,1561,05-06-2015,1,whole milk,1.8,Dairy
18,4731,04-04-2015,1,yogurt,2.2,Dairy
57,3812,13-11-2015,3,meat,8.5,Fresh Food
18,2097,01-10-2015,3,yogurt,2.2,Dairy
75,4986,28-01-2015,1,frozen vegetables,2.5,Frozen & Processed Food
7,4742,15-11-2015,1,citrus fruit,1.5,Fresh Food
72,2502,15-04-2015,1,salt,0.7,Pantry Staples
71,1135,10-07-2015,1,shopping bags,5.12,Household & Hygiene
14,2403,14-02-2015,2,chocolate,11.5,Bakery & Sweets
69,4234,17-07-2015,2,domestic eggs,1.25,Fresh Food
3,4068,11-12-2015,2,pip fruit,3.0,Fresh Food
73,2311,30-06-2015,3,oil,3.4,Pantry Staples
16,1353,21-01-2015,1,butter milk,6.1,Dairy
11,3251,05-07-2015,2,butter,3.2,Dairy
131,1748,08-03-2015,1,roll products,8.6,Specialty & Seasonal
59,1638,12-03-2015,1,hard cheese,4.5,Dairy
7,2170,10-02-2015,3,citrus fruit,1.5,Fresh Food
96,3903,06-02-2015,3,hygiene articles,7.5,Household & Hygiene
38,1245,27-06-2015,2,soda,0.8,Beverages
16,3237,28-06-2015,2,butter milk,6.1,Dairy
5,1808,21-07-2015,3,rolls/buns,1.2,Bakery & Sweets
1,2552,05-01-2015,3,tropical fruit,7.8,Fresh Food
4,2300,19-09-2015,1,other vegetables,0.8,Fresh Food
66,1187,12-12-2015,1,onions,1.3,Fresh Food
4,3037,01-02-2015,2,other vegetables,0.8,Fresh Food
7,4941,14-02-2015,2,citrus fruit,1.5,Fresh Food
17,4501,08-05-2015,3,bottled water,0.5,Beverages
7,3803,23-12-2015,2,citrus fruit,1.5,Fresh Food
15,2762,20-03-2015,1,specialty bar,5.2,Bakery & Sweets
7,4119,12-02-2015,3,citrus fruit,1.5,Fresh Food
5,1340,24-02-2015,1,rolls/buns,1.2,Bakery & Sweets
53,2193,14-04-2015,3,specialty chocolate,18.8,Bakery & Sweets
25,1997,21-07-2015,3,canned beer,1.1,Beverages
115,4546,03-09-2015,1,waffles,2.5,Bakery & Sweets
38,4736,21-07-2015,2,soda,0.8,Beverages
128,1959,30-03-2015,2,soft cheese,7.2,Dairy
36,1974,03-05-2015,2,frozen meals,9.7,Frozen & Processed Food
18,2421,02-09-2015,2,yogurt,2.2,Dairy
114,1513,03-08-2015,1,napkins,21.8,Household & Hygiene
142,1905,07-07-2015,3,seasonal products,5.4,Specialty & Seasonal
45,2810,08-09-2015,1,curd,9.8,Dairy
10,2867,12-11-2015,2,chicken,7.2,Fresh Food
27,3962,18-09-2015,2,coffee,8.5,Beverages
4,1088,30-11-2015,1,other vegetables,0.8,Fresh Food
1,4976,17-07-2015,3,tropical fruit,7.8,Fresh Food
61,4056,12-06-2015,1,liquor,8.5,Beverages
69,3611,13-02-2015,1,domestic eggs,1.25,Fresh Food
145,1420,14-01-2015,1,syrup,4.3,Beverages
89,4286,08-03-2015,3,spread cheese,2.5,Dairy
12,4918,27-01-2015,1,fruit/vegetable juice,2.1,Beverages
50,4783,22-10-2015,1,bottled beer,1.8,Beverages
4,3709,26-10-2015,2,other vegetables,0.8,Fresh Food
4,4289,08-10-2015,1,other vegetables,0.8,Fresh Food
114,1559,03-10-2015,2,napkins,21.8,Household & Hygiene
136,2900,11-04-2015,2,dishes,6.8,Specialty & Seasonal
19,1905,21-02-2015,2,sausage,3.1,Fresh Food
75,3527,29-09-2015,3,frozen vegetables,2.5,Frozen & Processed Food
15,1495,09-01-2015,2,specialty bar,5.2,Bakery & Sweets
32,3558,03-04-2015,1,red/blush wine,12.2,Beverages
15,3128,20-04-2015,1,specialty bar,5.2,Bakery & Sweets
60,1863,04-08-2015,2,cream cheese,6.3,Dairy
2,3841,19-07-2015,2,whole milk,1.8,Dairy
5,3903,06-10-2015,1,rolls/buns,1.2,Bakery & Sweets
18,2658,16-10-2015,2,yogurt,2.2,Dairy
40,4272,06-06-2015,3,grapes,9.4,Fresh Food
159,1120,26-09-2015,2,rice,11.1,Pantry Staples
74,2676,15-08-2015,3,whipped/sour cream,5.5,Dairy
75,1697,21-05-2015,3,frozen vegetables,2.5,Frozen & Processed Food
38,2507,25-08-2015,3,soda,0.8,Beverages
4,4620,11-03-2015,2,other vegetables,0.8,Fresh Food
2,3365,01-02-2015,3,whole milk,1.8,Dairy
54,2978,05-06-2015,3,condensed milk,3.5,Dairy
36,2910,28-07-2015,2,frozen meals,9.7,Frozen & Processed Food
22,1061,05-09-2015,3,root vegetables,1.8,Fresh Food
19,3276,03-04-2015,2,sausage,3.1,Fresh Food
29,1326,19-06-2015,1,ham,15.2,Fresh Food
50,3023,28-07-2015,3,bottled beer,1.8,Beverages
25,2185,11-10-2015,2,canned beer,1.1,Beverages
1,3552,16-06-2015,1,tropical fruit,7.8,Fresh Food
20,1967,20-01-2015,3,brown bread,0.8,Bakery & Sweets
11,4708,20-03-2015,3,butter,3.2,Dairy
66,2874,15-02-2015,2,onions,1.3,Fresh Food
40,4177,13-04-2015,1,grapes,9.4,Fresh Food
11,1663,07-02-2015,2,butter,3.2,Dairy
22,2632,02-03-2015,3,root vegetables,1.8,Fresh Food
37,1377,14-03-2015,3,herbs,6.5,Fresh Food
18,4162,22-12-2015,3,yogurt,2.2,Dairy
28,2270,01-07-2015,3,misc. beverages,1.2,Beverages
3,4829,03-11-2015,1,pip fruit,3.0,Fresh Food
38,3811,14-04-2015,1,soda,0.8,Beverages
50,4766,29-09-2015,2,bottled beer,1.8,Beverages
4,2436,12-04-2015,2,other vegetables,0.8,Fresh Food
50,3860,05-05-2015,2,bottled beer,1.8,Beverages
20,4875,12-05-2015,3,brown bread,0.8,Bakery & Sweets
18,1587,01-07-2015,2,yogurt,2.2,Dairy
80,4038,08-07-2015,1,salty snack,0.5,Snacks
11,4750,21-09-2015,2,butter,3.2,Dairy
34,1199,10-12-2015,2,flour,2.1,Pantry Staples
74,1603,30-09-2015,1,whipped/sour cream,5.5,Dairy
5,3111,31-01-2015,1,rolls/buns,1.2,Bakery & Sweets
60,3894,13-12-2015,3,cream cheese,6.3,Dairy
75,1456,18-09-2015,1,frozen vegetables,2.5,Frozen & Processed Food
35,2022,04-03-2015,1,sugar,1.2,Bakery & Sweets
41,2505,30-11-2015,2,processed cheese,6.4,Dairy
3,4851,20-12-2015,1,pip fruit,3.0,Fresh Food
17,4293,04-08-2015,3,bottled water,0.5,Beverages
2,2775,06-11-2015,2,whole milk,1.8,Dairy
8,3693,18-02-2015,3,beef,19.5,Fresh Food
22,1202,22-07-2015,1,root vegetables,1.8,Fresh Food
8,3699,23-08-2015,3,beef,19.5,Fresh Food
2,4152,15-04-2015,3,whole milk,1.8,Dairy
37,4155,26-01-2015,1,herbs,6.5,Fresh Food
18,4010,29-12-2015,1,yogurt,2.2,Dairy
71,4389,20-10-2015,2,shopping bags,5.12,Household & Hygiene
44,3746,17-08-2015,2,newspapers,3.2,Specialty & Seasonal
4,2560,17-05-2015,2,other vegetables,0.8,Fresh Food
57,1503,25-07-2015,1,meat,8.5,Fresh Food
18,2555,23-12-2015,3,yogurt,2.2,Dairy
7,3645,12-12-2015,3,citrus fruit,1.5,Fresh Food
7,3886,11-09-2015,2,citrus fruit,1.5,Fresh Food
39,2932,20-03-2015,2,detergent,5.5,Household & Hygiene
21,1711,18-06-2015,1,hamburger meat,12.3,Fresh Food
38,4291,08-12-2015,3,soda,0.8,Beverages
2,1143,25-04-2015,2,whole milk,1.8,Dairy
2,4564,08-07-2015,1,whole milk,1.8,Dairy
7,3337,14-05-2015,2,citrus fruit,1.5,Fresh Food
11,4931,04-05-2015,1,butter,3.2,Dairy
5,2623,10-10-2015,3,rolls/buns,1.2,Bakery & Sweets
38,4581,03-04-2015,1,soda,0.8,Beverages
1,2635,11-06-2015,2,tropical fruit,7.8,Fresh Food
23,1095,30-10-2015,2,pork,7.2,Fresh Food
5,2990,23-05-2015,3,rolls/buns,1.2,Bakery & Sweets
60,2426,05-06-2015,3,cream cheese,6.3,Dairy
18,4555,07-11-2015,2,yogurt,2.2,Dairy
18,3635,04-09-2015,2,yogurt,2.2,Dairy
11,3058,18-05-2015,2,butter,3.2,Dairy
38,4391,26-03-2015,3,soda,0.8,Beverages
5,1306,23-06-2015,2,rolls/buns,1.2,Bakery & Sweets
1,1024,10-08-2015,3,tropical fruit,7.8,Fresh Food
41,1295,23-07-2015,2,processed cheese,6.4,Dairy
76,1661,01-06-2015,1,sliced cheese,4.2,Dairy
5,4591,15-05-2015,1,rolls/buns,1.2,Bakery & Sweets
64,3169,14-06-2015,2,UHT-milk,2.1,Dairy
4,3915,21-05-2015,1,other vegetables,0.8,Fresh Food
71,1127,14-01-2015,3,shopping bags,5.12,Household & Hygiene
51,4828,08-08-2015,1,dessert,1.15,Bakery & Sweets
22,3683,10-06-2015,1,root vegetables,1.8,Fresh Food
17,1971,18-09-2015,3,bottled water,0.5,Beverages
17,3014,11-11-2015,1,bottled water,0.5,Beverages
1,3779,15-09-2015,1,tropical fruit,7.8,Fresh Food
5,2489,04-05-2015,2,rolls/buns,1.2,Bakery & Sweets
66,3564,27-06-2015,3,onions,1.3,Fresh Food
1,4092,30-09-2015,3,tropical fruit,7.8,Fresh Food
21,3221,13-01-2015,2,hamburger meat,12.3,Fresh Food
19,1279,06-09-2015,2,sausage,3.1,Fresh Food
7,2581,22-08-2015,1,citrus fruit,1.5,Fresh Food
24,2295,25-02-2015,1,pastry,3.1,Bakery & Sweets
2,4760,22-02-2015,1,whole milk,1.8,Dairy
50,3649,16-01-2015,2,bottled beer,1.8,Beverages
17,1075,19-11-2015,3,bottled water,0.5,Beverages
22,3987,19-08-2015,1,root vegetables,1.8,Fresh Food
4,4106,25-08-2015,2,other vegetables,0.8,Fresh Food
4,4338,24-06-2015,3,other vegetables,0.8,Fresh Food
5,4166,06-11-2015,2,rolls/buns,1.2,Bakery & Sweets
15,1211,10-03-2015,1,specialty bar,5.2,Bakery & Sweets
95,3954,21-01-2015,2,frozen fish,5.8,Frozen & Processed Food
29,3928,18-07-2015,2,ham,15.2,Fresh Food
70,3827,30-09-2015,2,margarine,3.5,Pantry Staples
5,4699,08-02-2015,2,rolls/buns,1.2,Bakery & Sweets
1,4747,08-06-2015,3,tropical fruit,7.8,Fresh Food
8,3028,09-06-2015,1,beef,19.5,Fresh Food
45,2851,16-03-2015,3,curd,9.8,Dairy
91,4417,25-02-2015,2,frozen dessert,2.8,Frozen & Processed Food
114,3822,07-03-2015,2,napkins,21.8,Household & Hygiene
71,2288,31-05-2015,1,shopping bags,5.12,Household & Hygiene
70,2184,30-06-2015,1,margarine,3.5,Pantry Staples
22,4554,27-08-2015,3,root vegetables,1.8,Fresh Food
24,3361,05-03-2015,3,pastry,3.1,Bakery & Sweets
25,2999,17-04-2015,1,canned beer,1.1,Beverages
5,2614,25-06-2015,3,rolls/buns,1.2,Bakery & Sweets
21,4064,05-06-2015,2,hamburger meat,12.3,Fresh Food
18,3567,04-10-2015,2,yogurt,2.2,Dairy
1,2587,07-05-2015,1,tropical fruit,7.8,Fresh Food
60,3783,17-06-2015,3,cream cheese,6.3,Dairy
2,1923,14-02-2015,2,whole milk,1.8,Dairy
75,4835,19-02-2015,1,frozen vegetables,2.5,Frozen & Processed Food
46,1514,24-08-2015,3,pasta,3.1,Pantry Staples
3,3154,22-06-2015,2,pip fruit,3.0,Fresh Food
74,1313,25-12-2015,3,whipped/sour cream,5.5,Dairy
2,2794,18-07-2015,3,whole milk,1.8,Dairy
14,2359,09-04-2015,3,chocolate,11.5,Bakery & Sweets
28,2238,09-03-2015,1,misc. beverages,1.2,Beverages
18,3795,17-01-2015,2,yogurt,2.2,Dairy
19,3724,26-11-2015,1,sausage,3.1,Fresh Food
5,1152,05-03-2015,2,rolls/buns,1.2,Bakery & Sweets
59,4559,16-03-2015,2,hard cheese,4.5,Dairy
14,3922,27-02-2015,1,chocolate,11.5,Bakery & Sweets
22,1709,22-04-2015,1,root vegetables,1.8,Fresh Food
49,2219,17-04-2015,2,beverages,1.1,Beverages
5,2206,17-10-2015,2,rolls/buns,1.2,Bakery & Sweets
60,1752,06-04-2015,2,cream cheese,6.3,Dairy
5,3942,10-11-2015,3,rolls/buns,1.2,Bakery & Sweets
108,3296,17-08-2015,2,zwieback,12.3,Snacks
2,2257,05-02-2015,1,whole milk,1.8,Dairy
71,4313,28-07-2015,1,shopping bags,5.12,Household & Hygiene
134,2001,21-08-2015,1,cereals,4.5,Snacks
14,2449,08-07-2015,2,chocolate,11.5,Bakery & Sweets
8,4914,12-04-2015,2,beef,19.5,Fresh Food
45,2764,24-07-2015,3,curd,9.8,Dairy
23,4187,09-05-2015,3,pork,7.2,Fresh Food
60,1392,20-04-2015,1,cream cheese,6.3,Dairy
4,3427,28-04-2015,3,other vegetables,0.8,Fresh Food
53,1411,20-02-2015,3,specialty chocolate,18.8,Bakery & Sweets
26,3390,14-11-2015,1,berries,10.8,Fresh Food
75,4787,01-08-2015,2,frozen vegetables,2.5,Frozen & Processed Food
18,3310,17-01-2015,3,yogurt,2.2,Dairy
5,1782,10-10-2015,2,rolls/buns,1.2,Bakery & Sweets
52,3375,26-04-2015,1,dog food,12.6,Pet Care
42,2760,07-01-2015,1,fish,10.2,Fresh Food
26,4249,13-09-2015,3,berries,10.8,Fresh Food
1,2904,06-06-2015,1,tropical fruit,7.8,Fresh Food
60,4090,26-02-2015,1,cream cheese,6.3,Dairy
